DEBUG: Receiving request... | Timestamp: [2025-02-23 18:01:07,489]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1446452511/photo/minimalist-interior-design-on-arch-wall-background-wall-mockup-concept-3d-render.jpg?s=612x612&w=0&k=20&c=XfeG2L0yWEYxpK4_B0lWUXg-0rO-ShkZQ0prByThEv8=, prompt=A post-Impressionist landscape painting, rich with vivid colors and dynamic brushstrokes. tall cypress trees and rolling hills in warm hues stretch back into the vivid, swirling sky, with sharp, deep focus offered by the deep perspective of the space., tags=[], box=[0.2, 0.2, 0.6, 0.7], n=1 | Timestamp: [2025-04-03 16:20:38,057]
DEBUG: Processing input data... | Timestamp: [2025-04-03 16:20:38,057]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-03 16:20:38,211]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-03 16:20:38,211]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. . The order text is: A post-Impressionist landscape painting, rich with vivid colors and dynamic brushstrokes. tall cypress trees and rolling hills in warm hues stretch back into the vivid, swirling sky, with sharp, deep focus offered by the deep perspective of the space., size=1024x1024, quality=standard, n=1 | Timestamp: [2025-04-03 16:20:38,211]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-03 16:20:38,211]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-03 16:20:40,653]
DEBUG: Requesting OpenAI to generate art images... | Timestamp: [2025-04-03 16:20:40,653]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-03 16:21:03,887]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-03 16:21:03,887]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-03 16:21:03,921]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-03 16:21:03,921]
INFO: Request finished in 25.892 seconds. Response sent to the client. | Timestamp: [2025-04-03 16:21:03,950]
DEBUG: App is running on cpu... | Timestamp: [2025-04-03 16:23:41,765]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-03 16:23:42,385]
DEBUG: App is running on cpu... | Timestamp: [2025-04-03 23:55:41,407]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-03 23:55:44,040]
DEBUG: Receiving request... | Timestamp: [2025-04-03 23:56:14,205]
INFO: Request validated successfully: image_url=https://images-ext-1.discordapp.net/external/IK6vuOBenq-N4bzBoxir4EEFuUN3j5FMmy1F1m9Md0g/https/img.freepik.com/free-photo/empty-room-gray-wall-room-with-wooden-floor_53876-128781.jpg?format=webp, prompt=cat, tags=['mural'], box=[0.1, 0.2, 0.7, 0.8], n=1 | Timestamp: [2025-04-03 23:56:14,205]
DEBUG: Processing input data... | Timestamp: [2025-04-03 23:56:14,205]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-03 23:56:14,541]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-03 23:56:14,542]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: mural. The order text is: cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-03 23:56:14,542]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-03 23:56:14,560]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-03 23:56:17,736]
DEBUG: Requesting OpenAI to generate art images... | Timestamp: [2025-04-03 23:56:17,736]
ERROR: Internal server error: Error code: 400 - {'error': {'code': 'billing_hard_limit_reached', 'message': 'Billing hard limit has been reached', 'param': None, 'type': 'invalid_request_error'}} | Timestamp: [2025-04-03 23:56:18,484]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:05:08,052]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:05:10,626]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:07:22,014]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:07:22,612]
DEBUG: Receiving request... | Timestamp: [2025-04-05 16:08:26,914]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1933752815/photo/modern-interior-of-living-room-with-leather-armchair-on-wood-flooring-and-dark-blue-wall.jpg?s=612x612&w=0&k=20&c=KqVE2Sh7Mjx_EBQC3bN1X3YPyCtcMCttKKB0aKnFN3E=, prompt=cat, tags=['string'], box=[0.1, 0.2, 0.9, 0.8], n=1 | Timestamp: [2025-04-05 16:08:26,914]
DEBUG: Processing input data... | Timestamp: [2025-04-05 16:08:26,914]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 16:08:27,254]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 16:08:27,254]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-05 16:08:27,254]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 16:08:27,254]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 16:08:30,988]
ERROR: Internal server error: 'str' object has no attribute 'generate_image_with_revised_prompt' | Timestamp: [2025-04-05 16:08:30,988]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:13:31,182]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:13:31,800]
DEBUG: Receiving request... | Timestamp: [2025-04-05 16:13:31,807]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1933752815/photo/modern-interior-of-living-room-with-leather-armchair-on-wood-flooring-and-dark-blue-wall.jpg?s=612x612&w=0&k=20&c=KqVE2Sh7Mjx_EBQC3bN1X3YPyCtcMCttKKB0aKnFN3E=, prompt=cat, tags=['string'], box=[0.1, 0.2, 0.9, 0.8], n=1 | Timestamp: [2025-04-05 16:13:31,807]
DEBUG: Processing input data... | Timestamp: [2025-04-05 16:13:31,807]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 16:13:31,949]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 16:13:31,949]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-05 16:13:31,949]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 16:13:31,949]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 16:13:33,862]
ERROR: Internal server error: 'str' object has no attribute 'generate_image_with_revised_prompt' | Timestamp: [2025-04-05 16:13:33,862]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:14:46,363]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:14:46,993]
DEBUG: Receiving request... | Timestamp: [2025-04-05 16:14:47,000]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1933752815/photo/modern-interior-of-living-room-with-leather-armchair-on-wood-flooring-and-dark-blue-wall.jpg?s=612x612&w=0&k=20&c=KqVE2Sh7Mjx_EBQC3bN1X3YPyCtcMCttKKB0aKnFN3E=, prompt=cat, tags=['string'], box=[0.1, 0.2, 0.9, 0.8], n=1 | Timestamp: [2025-04-05 16:14:47,000]
DEBUG: Processing input data... | Timestamp: [2025-04-05 16:14:47,000]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 16:14:47,147]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 16:14:47,147]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-05 16:14:47,147]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 16:14:47,147]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 16:14:49,063]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 16:14:49,394]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 16:14:49,394]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 16:14:49,432]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 16:14:49,432]
INFO: Request finished in 2.455 seconds. Response sent to the client. | Timestamp: [2025-04-05 16:14:49,455]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:16:06,305]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:16:06,900]
DEBUG: Receiving request... | Timestamp: [2025-04-05 16:16:06,906]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1933752815/photo/modern-interior-of-living-room-with-leather-armchair-on-wood-flooring-and-dark-blue-wall.jpg?s=612x612&w=0&k=20&c=KqVE2Sh7Mjx_EBQC3bN1X3YPyCtcMCttKKB0aKnFN3E=, prompt=cat, tags=['string'], box=[0.1, 0.2, 0.9, 0.8], n=1 | Timestamp: [2025-04-05 16:16:06,906]
DEBUG: Processing input data... | Timestamp: [2025-04-05 16:16:06,906]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 16:16:07,055]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 16:16:07,055]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-05 16:16:07,055]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 16:16:07,055]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 16:16:08,833]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 16:16:09,157]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 16:16:09,157]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 16:16:09,192]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 16:16:09,192]
INFO: Request finished in 2.310 seconds. Response sent to the client. | Timestamp: [2025-04-05 16:16:09,216]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:16:29,597]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:16:30,191]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:16:52,196]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:16:52,799]
DEBUG: Receiving request... | Timestamp: [2025-04-05 16:16:54,546]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1933752815/photo/modern-interior-of-living-room-with-leather-armchair-on-wood-flooring-and-dark-blue-wall.jpg?s=612x612&w=0&k=20&c=KqVE2Sh7Mjx_EBQC3bN1X3YPyCtcMCttKKB0aKnFN3E=, prompt=cat, tags=['string'], box=[0.1, 0.2, 0.9, 0.8], n=1 | Timestamp: [2025-04-05 16:16:54,547]
DEBUG: Processing input data... | Timestamp: [2025-04-05 16:16:54,547]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 16:16:54,705]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 16:16:54,705]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-05 16:16:54,706]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-05 16:16:54,706]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-05 16:16:56,621]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-05 16:16:56,943]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-05 16:16:56,943]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-05 16:16:56,982]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-05 16:16:56,982]
INFO: Request finished in 2.461 seconds. Response sent to the client. | Timestamp: [2025-04-05 16:16:57,007]
DEBUG: App is running on cpu... | Timestamp: [2025-04-05 16:18:04,146]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-05 16:18:04,775]
DEBUG: Receiving request... | Timestamp: [2025-04-05 16:18:04,781]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1933752815/photo/modern-interior-of-living-room-with-leather-armchair-on-wood-flooring-and-dark-blue-wall.jpg?s=612x612&w=0&k=20&c=KqVE2Sh7Mjx_EBQC3bN1X3YPyCtcMCttKKB0aKnFN3E=, prompt=cat, tags=['string'], box=[0.1, 0.2, 0.9, 0.8], n=1 | Timestamp: [2025-04-05 16:18:04,781]
DEBUG: Processing input data... | Timestamp: [2025-04-05 16:18:04,781]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-05 16:18:04,980]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-05 16:18:04,980]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-05 16:18:04,980]
